country;hhid;year;grappe;menage;vague;PanelHH;logem;mur;toit;sol;eauboi_ss;eauboi_sp;elec_ac;elec_ur;elec_ua;ordure;toilet;eva_toi;eva_eau;s11q33;s11q37;tv;fer;frigo;cuisin;ordin;decod;car;superf;grosrum;petitrum;porc;lapin;volail;sh_id_demo;sh_co_natu;sh_co_eco;sh_id_eco;sh_co_vio;sh_co_oth
MLI;232004;2021;232;4;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0;1;;;;;;;1;0;0;0;0;0
MLI;232005;2021;232;5;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;0;1;;;;;;;0;0;0;1;0;0
MLI;232006;2021;232;6;1;2;4;1;1;0;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;232007;2021;232;7;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;4;3;1;0;0;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;232008;2021;232;8;1;2;3;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;232009;2021;232;9;1;2;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;;;;;;;0;0;0;0;0;0
MLI;232010;2021;232;10;1;1;1;1;1;0;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;232011;2021;232;11;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;232012;2021;232;12;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;235001;2021;235;1;1;2;3;1;1;0;0;0;0;1;0;0;0;1;0;4;1;1;0;1;0;0;1;0;;;;;;;1;0;0;0;0;0
MLI;235002;2021;235;2;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;235003;2021;235;3;1;2;3;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1;0;;;;;;;0;0;0;1;0;0
MLI;235004;2021;235;4;1;2;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;235005;2021;235;5;1;1;4;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;235006;2021;235;6;1;2;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;1;1;;;;;;;0;0;1;0;0;0
MLI;235007;2021;235;7;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;2;1;1;0;0;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;235008;2021;235;8;1;2;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;;;;;;;0;0;0;0;0;0
MLI;235009;2021;235;9;1;2;3;1;1;0;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;;;;;;;0;0;0;0;0;0
MLI;235010;2021;235;10;1;1;4;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;235011;2021;235;11;1;2;3;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;235012;2021;235;12;1;2;3;1;1;0;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;239001;2021;239;1;2;1;4;1;1;0;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;2.33000004291534;0;7;0;0;23;0;0;0;0;0;0
MLI;239002;2021;239;2;2;1;1;1;1;0;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;1.19000005722046;;;;;;0;0;0;1;0;0
MLI;239003;2021;239;3;2;2;2;1;1;1;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;2.51999995112419;5;24;0;0;0;0;1;1;0;1;0
MLI;239004;2021;239;4;2;2;1;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;9.46000015735626;;;;;;1;0;0;0;0;0
MLI;239005;2021;239;5;2;1;4;1;1;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;239006;2021;239;6;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;2.41999998688698;;;;;;1;0;0;0;0;0
MLI;239007;2021;239;7;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1.26999998092651;10;12;0;0;14;0;0;0;0;0;0
MLI;239008;2021;239;8;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;5.96000003814697;0;6;0;0;8;0;0;0;0;0;0
MLI;239009;2021;239;9;2;2;2;1;1;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;2.29999995231628;15;19;0;0;0;0;1;1;0;0;0
MLI;239010;2021;239;10;2;1;2;1;1;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;239011;2021;239;11;2;2;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;4.61000004410744;7;12;0;0;11;0;1;0;0;0;0
MLI;239012;2021;239;12;2;1;2;1;1;1;1;0;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;1.82000002264977;2;12;0;0;0;0;1;1;0;0;0
MLI;244001;2021;244;1;2;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;;;;;;;1;0;1;1;0;0
MLI;244002;2021;244;2;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;0;7;0;0;0;1;0;0;0;0;0
MLI;244003;2021;244;3;2;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;;;;;;;0;1;1;0;0;0
MLI;244004;2021;244;4;2;1;3;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;1;3.91336226463318;42;25;0;0;0;1;0;0;1;0;0
MLI;244005;2021;244;5;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;244006;2021;244;6;2;2;1;1;1;1;0;0;0;0;1;0;0;1;0;4;3;0;0;0;0;0;0;0;;;;;;;1;0;0;1;0;0
MLI;244007;2021;244;7;2;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;;0;10;0;0;0;0;0;0;0;0;0
MLI;244008;2021;244;8;2;1;1;1;1;1;1;1;0;1;0;1;1;1;0;2;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;244009;2021;244;9;2;1;3;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;244010;2021;244;10;2;2;3;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;244011;2021;244;11;2;1;3;1;1;1;1;1;0;0;1;0;1;1;0;4;3;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;244012;2021;244;12;2;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;0;1;;;;;;;0;0;0;0;0;0
MLI;246001;2021;246;1;1;1;2;1;1;0;0;0;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;7.97999995946884;0;0;0;0;21;1;0;0;0;0;0
MLI;246002;2021;246;2;1;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;17.9075484275818;11;6;0;0;0;0;0;0;0;0;0
MLI;246003;2021;246;3;1;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;6.53000020980835;0;4;0;0;28;0;0;0;0;0;0
MLI;246004;2021;246;4;1;1;2;1;1;0;1;1;0;0;1;0;1;0;0;4;3;1;0;0;0;0;1;0;5.12999993562698;12;5;0;0;30;0;1;0;0;0;0
MLI;246005;2021;246;5;1;1;2;1;1;0;1;1;0;0;1;0;0;1;0;4;3;1;0;0;0;0;0;0;7.03000009059906;;;;;;1;0;0;0;0;0
MLI;246006;2021;246;6;1;1;2;1;1;0;0;0;0;0;1;0;0;1;0;4;3;0;0;0;0;0;0;0;10.1067910194397;0;8;0;0;0;0;0;0;0;0;1
MLI;246007;2021;246;7;1;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;7.86706399917603;0;10;0;0;0;1;0;0;0;0;0
MLI;246008;2021;246;8;1;1;2;1;1;0;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0.720000028610229;0;4;0;0;0;1;0;0;0;0;0
MLI;246009;2021;246;9;1;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;8.58000010251999;2;5;0;0;0;0;0;0;0;0;0
MLI;246010;2021;246;10;1;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;9.24999964237213;2;2;0;0;0;0;0;0;0;0;0
MLI;246011;2021;246;11;1;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;5.56000018119812;7;8;0;0;0;0;0;0;0;0;0
MLI;246012;2021;246;12;1;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;4.84999990463257;2;4;0;0;0;0;0;0;0;0;0
MLI;248001;2021;248;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;248002;2021;248;2;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;248003;2021;248;3;1;2;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;1;0;0;0;0;0
MLI;248004;2021;248;4;1;1;3;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;248005;2021;248;5;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;;;;;;;1;1;0;0;0;0
MLI;248006;2021;248;6;1;1;2;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0
MLI;248007;2021;248;7;1;2;1;1;1;1;1;1;1;0;1;1;0;0;1;1;2;1;0;1;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;248008;2021;248;8;1;1;4;1;1;1;1;1;0;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;;;;;;;1;1;0;0;0;0
MLI;248009;2021;248;9;1;2;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;;;;;;;1;0;1;0;0;0
MLI;248010;2021;248;10;1;2;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;;;;;;;1;0;0;0;0;0
MLI;248011;2021;248;11;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;2;2;0;0;0;0;0;0;0;;;;;;;1;0;0;0;0;0
MLI;248012;2021;248;12;1;1;3;1;1;1;1;1;1;0;1;1;0;1;0;1;2;1;0;0;0;0;1;0;;;;;;;0;1;0;0;0;0
MLI;249001;2021;249;1;2;1;3;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;0;;;;;;;0;0;1;0;0;0
MLI;249002;2021;249;2;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;1;0;1;0;0;0
MLI;249003;2021;249;3;2;1;3;1;1;1;0;0;1;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;;;;;;;1;0;1;0;0;0
MLI;249004;2021;249;4;2;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;;0;0;0;0;50;0;1;0;0;0;0
MLI;249005;2021;249;5;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;249006;2021;249;6;2;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1.24833607673645;0;11;0;0;2;1;0;0;0;0;0
MLI;249007;2021;249;7;2;1;4;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;249008;2021;249;8;2;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;249009;2021;249;9;2;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;249010;2021;249;10;2;1;1;1;1;1;1;1;0;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;;;;;;;1;0;0;0;0;0
MLI;249011;2021;249;11;2;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;249012;2021;249;12;2;2;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;0;0;1;0;;;;;;;1;0;1;0;0;0
MLI;252001;2021;252;1;2;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;0;0;0;1;;;;;;;1;0;0;0;0;0
MLI;252002;2021;252;2;2;2;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;0;0;0;0;;;;;;;1;0;0;0;0;0
MLI;252003;2021;252;3;2;2;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;0;0;0;0;;0;16;0;0;4;0;0;0;0;0;0
MLI;252004;2021;252;4;2;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;1;2.53457808494568;1;0;0;0;4;0;0;0;1;0;0
MLI;252005;2021;252;5;2;1;3;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;252006;2021;252;6;2;1;3;1;1;1;1;1;0;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;252007;2021;252;7;2;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;252008;2021;252;8;2;1;3;1;1;1;1;1;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;252009;2021;252;9;2;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;;;;;;;0;0;1;0;0;0
MLI;252010;2021;252;10;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;252011;2021;252;11;2;1;4;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;0;;0;4;0;0;10;1;0;1;0;0;0
MLI;252012;2021;252;12;2;1;4;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;257001;2021;257;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;257002;2021;257;2;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;257003;2021;257;3;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;257004;2021;257;4;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;;;;;;;1;0;0;0;0;0
MLI;257005;2021;257;5;1;1;3;1;1;1;0;0;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;257006;2021;257;6;1;1;3;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;257007;2021;257;7;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;;0;11;0;0;6;1;0;1;0;0;0
MLI;257008;2021;257;8;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;;0;0;0;0;5;1;0;0;0;0;0
MLI;257009;2021;257;9;1;1;3;1;1;1;1;1;0;0;1;1;0;1;1;4;3;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;257010;2021;257;10;1;1;3;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;257011;2021;257;11;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;;;;;;;1;0;0;0;0;0
MLI;257012;2021;257;12;1;2;3;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;258001;2021;258;1;1;1;3;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;258002;2021;258;2;1;2;4;1;1;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;0;0;0;0;14;0;0;1;0;0;0
MLI;258003;2021;258;3;1;2;4;1;1;1;1;1;0;0;1;0;0;1;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;0;1;0;0
MLI;258004;2021;258;4;1;1;4;1;1;1;1;1;0;0;1;0;0;1;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;258005;2021;258;5;1;2;4;1;1;1;1;1;0;0;0;0;0;1;1;4;4;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;258006;2021;258;6;1;1;3;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;258007;2021;258;7;1;1;3;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;1;0;;;;;;;0;0;0;0;0;0
MLI;258008;2021;258;8;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;;0;7;0;0;0;0;0;1;0;0;0
MLI;258009;2021;258;9;1;1;3;1;1;1;1;1;0;1;0;1;0;1;0;2;1;1;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;258010;2021;258;10;1;2;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;258011;2021;258;11;1;2;4;1;1;1;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0;1;0;0;;0;0;0;0;7;0;0;0;0;0;0
MLI;258012;2021;258;12;1;2;4;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;;;;;;;1;0;0;1;0;0
MLI;261001;2021;261;1;2;1;4;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;261002;2021;261;2;2;1;3;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;0;0;;;;;;;0;0;0;1;0;0
MLI;261003;2021;261;3;2;1;3;1;1;1;1;1;0;0;1;0;0;1;0;4;3;0;0;0;0;0;0;0;;0;0;0;0;7;1;0;0;1;0;0
MLI;261004;2021;261;4;2;1;4;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;261005;2021;261;5;2;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;1;;;;;;;0;0;0;0;0;0
MLI;261006;2021;261;6;2;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;;;;;;;1;0;0;0;0;0
MLI;261007;2021;261;7;2;1;3;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;261008;2021;261;8;2;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;261009;2021;261;9;2;1;4;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;261010;2021;261;10;2;1;4;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;1;0;0;1;1;0;;;;;;;0;0;1;0;0;0
MLI;261011;2021;261;11;2;1;4;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;0;11;0;0;0;0;0;1;0;0;0
MLI;261012;2021;261;12;2;1;3;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;1;1;0;;;;;;;0;0;1;0;0;0
MLI;263001;2021;263;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;;;;;;;1;0;0;0;0;0
MLI;263002;2021;263;2;1;1;4;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;263003;2021;263;3;1;2;4;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;263004;2021;263;4;1;2;3;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;;0;10;0;0;0;0;0;0;0;0;0
MLI;263005;2021;263;5;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0.924444198608398;;;;;;0;0;0;0;0;0
MLI;263006;2021;263;6;1;1;3;1;1;1;1;1;0;0;1;1;0;1;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;263007;2021;263;7;1;2;3;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;;;;;;;0;0;0;0;0;0
MLI;263008;2021;263;8;1;2;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;0;0;0;0;8;1;1;0;0;1;0
MLI;263009;2021;263;9;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;1;0;0;0;0;0
MLI;263010;2021;263;10;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;0;0;;;;;;;0;0;0;1;0;0
MLI;263011;2021;263;11;1;1;3;1;1;1;1;1;0;1;0;1;0;0;0;2;1;1;0;0;0;0;1;0;;;;;;;1;0;0;1;0;0
MLI;263012;2021;263;12;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;265001;2021;265;1;2;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;0;0;;0;0;0;0;9;1;0;0;0;0;0
MLI;265002;2021;265;2;2;1;3;1;1;1;0;0;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;;;;;;;1;0;0;0;0;0
MLI;265003;2021;265;3;2;1;3;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;265004;2021;265;4;2;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1.37019428610802;0;2;0;0;16;0;1;0;0;0;0
MLI;265005;2021;265;5;2;1;3;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;265006;2021;265;6;2;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1.69734132289886;;;;;;0;0;0;0;0;0
MLI;265007;2021;265;7;2;1;3;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;265008;2021;265;8;2;1;3;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;1;0;0;0;0;0
MLI;265009;2021;265;9;2;1;1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;1;0;1;0;0;0
MLI;265010;2021;265;10;2;1;3;1;1;1;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;265011;2021;265;11;2;1;3;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;265012;2021;265;12;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;0.100000001490116;0;2;0;0;0;0;0;1;0;0;0
MLI;268001;2021;268;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0;1;0;0;;0;13;0;0;10;0;0;0;0;0;0
MLI;268002;2021;268;2;1;2;3;1;1;1;1;1;0;0;1;1;0;0;0;4;3;1;0;0;0;0;1;0;;0;3;0;0;12;0;0;0;0;1;0
MLI;268003;2021;268;3;1;2;3;1;1;1;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;268004;2021;268;4;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;4;3;1;0;1;0;0;1;0;3.34999996423721;2;0;0;0;38;1;1;0;0;0;0
MLI;268005;2021;268;5;1;2;1;1;1;1;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;;1;0;0;0;10;0;0;0;0;1;0
MLI;268006;2021;268;6;1;1;2;1;1;1;1;1;0;0;1;1;0;0;0;4;3;1;0;0;0;0;1;0;15.210000038147;78;98;0;0;48;0;1;0;0;1;0
MLI;268007;2021;268;7;1;1;2;1;1;1;1;1;0;0;1;1;0;0;0;4;3;1;0;0;0;0;0;0;3.60000006854534;3;6;0;0;2;0;1;0;0;1;0
MLI;268008;2021;268;8;1;2;1;1;1;1;1;1;0;0;1;1;0;1;0;4;3;1;0;0;0;0;1;1;;0;2;0;0;22;0;0;0;0;1;0
MLI;268009;2021;268;9;1;2;3;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;1;;;;;;;1;0;0;0;0;0
MLI;268010;2021;268;10;1;2;3;1;1;1;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;1;0;;0;0;0;0;25;1;0;0;1;0;0
MLI;268011;2021;268;11;1;1;3;0;1;1;1;1;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;;0;1;0;0;0;1;0;0;0;0;0
MLI;268012;2021;268;12;1;2;3;0;1;0;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;1;0;0;1;0;0
MLI;269001;2021;269;1;1;2;4;1;1;1;1;1;0;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;;;;;;;0;0;1;0;0;1
