country,product,n_obs,mean_yld,median_yld,q25_yld,q75_yld,sd_yld,iqr_yld,min_yld,max_yld
Benin,Lettuce,569,10.779900852688609,10,7.1,13.712003709184318,5.117430786403747,6.612003709184318,1.1625,27.63403833162099
Benin,Maize,2061,1.172588938398552,1.07961206165612,0.9088,1.3674094148348892,0.39941013071691034,0.45860941483488915,0.03512544802867384,3.866009492515517
Benin,Millet,695,0.8257719043786528,0.7999999999999999,0.6999241993690766,0.9312832459522296,0.2352265489648648,0.23135904658315298,0.24,2.510948905109489
Benin,Molokhia,417,8.030065428541334,7.366497885676893,4.942796827943866,10,4.3998241421619895,5.057203172056134,0.98885,30.9375
Benin,Okras,1503,3.3742923812272587,2.9188775061649546,2.3431349604325233,3.984236422396985,1.9351847365009112,1.6411014619644617,0.2,36.22222222222222
Benin,Onions,359,11.364623937735816,10,5,15.500000000000002,8.052981045551668,10.500000000000002,0.6666666666666666,42.77777777777772
Benin,Pigeon Pea,662,0.6449095304909466,0.5829808429558272,0.5,0.7139929742388759,0.4334607369213557,0.21399297423887587,0.04347826086956522,8.387596899224807
Benin,Pineapple,82,54.52259808077825,56.369777005022904,47.31111111111111,62.80839874411303,12.611371174491092,15.497287633001918,14.081818181818182,78.0811232449298
Benin,Potato,90,11.572557328012145,10.5,9,14.5,4.913828202255169,5.5,2.0358377435326047,24.79533075599849
Benin,Rice,1608,2.7145185318493077,2.5908350171045695,2,3.3333846034153174,1.0576656327325031,1.3333846034153174,0.02539323532435489,10.631782945736434
Benin,Sesame Seed,204,0.621746900541753,0.5769692353889946,0.48747998204078663,0.6788552934271335,0.32404229514043426,0.19137531138634684,0.12515796842840285,2.8944929250355456
Benin,Sorghum,1112,0.8950099315538511,0.8436287878787878,0.6813923151390651,1,0.44173870347828936,0.31860768486093494,0.1446511226211845,10.02061855670103
Benin,Soybean,1181,0.8940810032168035,0.8333333333333357,0.676352695758894,1.0093457943925233,0.39971027234720424,0.33299309863362925,0.07555555555555557,7.3
Benin,Sugarcane,90,27.69195785912888,26.61984126984127,22.084478021978022,32.00000000000001,12.283438157272935,9.915521978021985,2.698224852071006,63.035714285714285
Benin,Sweet Potatoes,1897,5.42809493948385,5,3.596026490066225,6.8,2.6803959466531566,3.2039735099337747,0.04098360655737704,24.071428571428573
Benin,Taro,447,3.8020270032648336,2.9,1.8317237400937607,5,3.246841720326764,3.1682762599062393,0.1286843997124371,32
Benin,Tomato,1965,6.390156854107743,5.112248900873779,3.629044188557657,7.334245770696493,5.3703653336981665,3.7052015821388364,0.05709969788519637,103.08256880733946
Benin,Watermelon,193,18.81544836704247,15.937254901960785,14.461538461538462,19.46030746325947,10.183301616920069,4.998769001721007,1.45,60
Benin,Yams,1308,11.543159029125079,11.636817743490834,9.149581209147993,14,3.7491563295524752,4.850418790852007,0.00387096774193548,47.154545454545456
Burkina Faso,Bambara groundnut,1377,1.0444353897975247,0.8204393505253104,0.592854843900869,1.1084043848964678,1.5713981201141565,0.5155495409955988,0.0131578947368421,25.446066003297247
Burkina Faso,Cotton,952,0.9541560477886024,0.9799274810868884,0.7080567533754645,1.2006874764550692,0.41515382674163986,0.49263072307960476,4.3493389004871e-4,4.625
Burkina Faso,Cowpea,1368,0.6139854001837018,0.525235294117647,0.29502027599124314,0.8180454545454545,0.4698370317477766,0.5230251785542114,0.03591682419659735,6.221680252823201
Burkina Faso,Fonio,283,0.718687760349463,0.6753809681054573,0.45235394214407254,0.9,0.4894248892006972,0.4476460578559275,0.03125,6.687852607811131
Burkina Faso,Groundnuts (In Shell),1448,0.7557293476219586,0.7635891039502117,0.5897851072429195,0.9238720838686487,0.26199408648970046,0.33408697662572917,0.00664251207729468,2.976083707025411
Burkina Faso,Maize,1594,1.3157994428529263,1.201619933237959,0.817812602559895,1.6163376262606077,0.7552781498890639,0.7985250237007128,0.03401596667823672,10
Burkina Faso,Millet,1498,0.8178571033404921,0.780100433428407,0.61771404450152545,0.9718129061934355,0.33315069158093946,0.35409886169191007,0.01627173802501779,3.703187250996016
Burkina Faso,Potato,32,23.867568431421866,25,25,29.25,7.659805612931307,4.25,2.4,35
Burkina Faso,Rice,1910,1.8335804865983998,1.641499999999998,1.09520842976525,2.4921869613762317,0.9644584643544335,1.3969785316109817,0.02000000000000002,5.6502890173410405
Burkina Faso,Sesame Seed,1151,0.5774635111726977,0.525,0.3577462455381113,0.7234517334446574,0.35540503751826186,0.3657054879065461,0.00548926014319809,3
Burkina Faso,Sorghum,1494,0.9627714775069871,0.9325595312068586,0.7349623383831936,1.1256990227389223,0.3733719445617256,0.3907366843557287,0.01374635354362106,3.526849714493986
Burkina Faso,Sorghum (Red),583,1.1516878995131032,1.062554479550551,0.8903266290470389,1.2666901444334004,0.6592078243506725,0.3763635153863616,0.01154320295864619,8.36211099625712
Burkina Faso,Soybean,636,1.8232323599998235,0.8096451703683714,0.5475740740740741,1.1145774573573557,14.870804143977201,0.5670033832832816,0.04864762757438989,336.1870222144274
Burkina Faso,Sweet Potatoes,569,7.533647625511889,5.8130434782608695,3.142857142857143,9.643016626268292,7.823920156506977,6.500159483411149,0.31530139103554866,117.23388540080268
Burkina Faso,Yams,307,7.301351536418083,6.578865030187814,4.997578692493947,8.905670136074734,5.2831528200480875,3.908091443580787,0.24472487160674977,63.25972748419507
Burundi,Banana,130,14.891156480894539,7.684788494570439,2.8521953722850286,16.695779372757062,24.14646860223505,13.843584000472035,0.06109324758842444,183.88888888888889
Burundi,Beans (mixed),16,0.6563141868046374,0.6738129182797936,0.502208209925905,0.7911416847438922,0.27353059093043347,0.28893347481798726,0.21639666508506744,1.2907303370786516
Burundi,Bush Bean,137,0.7361680873822393,0.6845616757176105,0.5297709923664122,0.79182156133829,0.6991176797655108,0.26205056897187773,0.00189393939393939,7.669312169312169
Burundi,Cassava,144,9.364554907420793,6.61772680104346,4.448478441665657,10.649481783298391,8.900818084456427,6.201003341632735,0.13823385916409173,53.58365425759521
Burundi,Cowpea,45,2.9598441328870218,0.7177700348432056,0.4878048780487805,1.5348432055749128,6.1761325556413835,1.0470383275261324,0.0784313725490196,27.96296296296296
Burundi,Groundnuts (In Shell),89,0.6005216950444864,0.5504587155963303,0.4522058823529412,0.6056338028169014,0.350202044426634,0.1534279204639602,0.02314814814814814,2.1346153846153846
Burundi,Maize,128,2.353215637899764,1.4047740414910086,0.9431458235858614,2.413622660715684,2.810077819263241,1.4704768371298227,0.04504504504504504,20.4
Burundi,Millet,45,0.5936313737312514,0.5757575757575758,0.25925925925925924,0.8342541436464088,0.3968505600808105,0.5749948843871495,0.02978723404255319,1.9191919191919191
Burundi,Pea,83,4.47036652567461,1.7901234567901234,1.0156818181818181,4.024517228322605,7.9183599516862255,3.0088354101407866,0.1,48.8
Burundi,Pigeon Pea,32,2.7432735692622043,1.0767195352579173,0.6765056022408963,3.1173982273065857,3.568984047086188,2.4408926250656893,0.0100502512562814,14.974683544303796
Burundi,Pole Bean,112,0.7338967179474815,0.7424331376386171,0.6296641613999128,0.8076752097734881,0.19965175761105305,0.1780110483735753,0.21428571428571427,1.4153869545385434
Burundi,Potato,139,5.911985927260284,4.194,2.8812745098039216,6.674820981023989,8.001016174133715,3.793546471220067,0.096,79.25714285714285
Burundi,Rice,85,2.4001553566194676,2.1020608439646713,0.8762886597938144,3.345858585858586,1.8201899954380791,2.4695699260647714,0.00620155038759689,7.6816074188562595
Burundi,Sorghum,73,0.7155422872564285,0.7521793275217933,0.5474660956459672,0.8995215311004785,0.3606601061984379,0.35205543545451135,0.00132802124833997,2.142857142857143
Burundi,Soybean,68,0.7490815401085273,0.58008008008008,0.3,0.9649778807668001,0.7906601091641996,0.6649778807668001,0.0267379679144385,4.871794871794871
Burundi,Sunflower Seed,4,0.6181883365200764,0.5220909587544387,0.27777929527451517,0.8625,0.4519072990892956,0.5847207047254849,0.22857142857142856,1.2
Burundi,Sweet Potatoes,159,8.215293940945475,6.986590038314176,4.35,9.696354954110081,5.9842271961778515,5.346354954110081,0.2729740209383482,42.53878406708595
Burundi,Taro,113,8.20864288200162,5.010752688172043,2.4,10,10.750130860837128,7.6,0.09826589595375725,74.48
Burundi,Wheat,46,0.7300490102679654,0.7408525910364145,0.5025815217391304,1,0.39862126091325867,0.4974184782608696,0.03076923076923077,2.262536873156342
Burundi,Yams,16,2.6865483216763155,1.5871212121212122,0.612804564613961,4.370098039215686,2.7061838358533183,3.7572934746017252,0.1282051282051282,8.734177215189874
Cameroon,Bambara groundnut,60,0.7218497163129333,0.6895578571127028,0.613895850737956,0.8190939488227371,0.21914428340626985,0.20519809808478107,0.1650390625,1.5
Cameroon,Banana,318,9.885814700249984,9.01472439238216,7.61382528856139,10.9717277486911,5.692310996028452,3.3579024601297096,1.4,89.73863636363636
Cameroon,Beans (mixed),459,0.9845871336919406,0.9023668639053254,0.6427157784327351,1.19782728353773,0.49135805761996304,0.5551115051049949,0.19112455874936965,2.8214182344428367
Cameroon,Cassava,434,13.620948982471289,9.615117752568587,6.631631991662748,12.824068597555852,31.04497504590589,6.192436605893104,1.9583333333333333,367.6666666666667
Cameroon,Cowpea,13,0.9838804807122046,1.0352303523035231,0.8582089552238806,1.056555269922879,0.12242573370494989,0.19834631469899844,0.8,1.1290322580645162
Cameroon,Groundnuts (In Shell),608,0.802705044443182,0.7063756973375968,0.4877480411420809,1.0801842141584623,0.41921394821941177,0.5924361730163814,0.16200852676456656,2.1463414634146343
Cameroon,Maize,704,2.280382336254816,2.2703296703296703,1.64332815231697,2.9194471913339175,0.8836591488758625,1.2761190390169475,0.1441155743481325,5.16353591160221
Cameroon,Melon,22,10.925341223761452,6.806120801033591,3.7447250702488724,19.372093023255815,8.342837142084884,15.627367953006942,2.5593005575266092,24.053691275167782
Cameroon,Millet,172,1.5812030113852484,1.6030844573723226,1.1076350604623924,2.0277676262660385,0.5965214517868358,0.9201325658036461,0.24668705402650357,3.13151239251391
Cameroon,Okras,149,2.2114274081738787,2.363636363636364,1.422330097087379,2.5078125,1.0453118942730524,1.085482402912621,0.3663929248262792,8.03076923076923
Cameroon,Onions,17,13.313829089499086,13.593625498007968,10.809139784946236,16.523364485981308,6.774228457383648,5.7142247010350715,1.3333333333333333,31.71794871794872
Cameroon,Pam Nut,190,4.979284762029038,2.806809856809857,2.3807736208232506,3.253227187337565,7.765093932618634,0.8724535665143143,1.1902346227013316,46.375
Cameroon,Pineapple,15,17.7350648353705,20.861344537815125,8.360627177700348,22.9309214188827,8.01101888953626,14.570294241182353,6.2,27.268271711092005
Cameroon,Potato,219,5.112126873019354,4.751269035532995,2.6022629575042986,6.684659090909091,3.391374357642018,4.082396133404792,0.6178861788617886,18.379194630872483
Cameroon,Rice,228,1.8102100696304948,1.6238494367101057,0.8650852878464819,2.5900175834907904,1.0356686610254873,1.7249322956443085,0.27692307692307694,4.3424317617866
Cameroon,Sesame Seed,85,0.24851027220180383,0.18055555555555555,0.11225114854517612,0.3125,0.251070812096314,0.20024885145482388,0.0646,1.566829268292683
Cameroon,Soybean,246,0.7115026906687888,0.6443243243243244,0.42857142857142855,0.9279050736497545,0.35322252665289317,0.49933364507832595,0.15053763440860216,1.648148148148148
Cameroon,Squash and Melon Seeds,292,1.4673988966707332,1.1840657794343894,0.7787916280028869,1.4999318553516263,1.237342491001523,0.7211402273487394,0.25396825396825395,8.275862068965518
Cameroon,Sweet Potatoes,447,6.218775525870491,5.935483870967742,3.5494004909365557,7.843205574912892,3.4089097532743464,4.293805083976336,0.6612244897959184,19.681818181818183
Cameroon,Taro,492,6.381283740587645,6.292257924019332,3.6045418145298243,8.828047227688389,2.9897650502427275,5.2235054131585645,0.8959459459459459,13.450657894736842
Cameroon,Tomato,166,12.515833204700009,11.860423742519812,8.311362555928412,16.06785813372792,5.399175587968212,7.756495577799509,2.9375,25.90625
Cameroon,Watermelon,30,24.30033105602007,24.85960591133005,22.026727208327593,28.87077500853534,7.212477457771455,6.844047800207747,6.555555555555555,38
Cameroon,Yams,396,8.66972936144812,9.650863252771398,6.5688131313131315,10.19188725060124,2.51773628329842,3.623074119288109,1.388621794871795,14.482758620689657
Central African Republic,Cassava,48,3.3447696468135275,3.1213414994653546,2.6343972815021877,3.920276784422869,1.422572283800882,1.2858795029206815,1.0051922688380912,7.100000000008685
Central African Republic,Groundnuts (In Shell),48,0.9734040711983265,0.9230617493737605,0.8437219200744517,1.0446762751299712,0.23028117540313517,0.2009543550555195,0.500000000003426,1.539547022929966
Central African Republic,Maize,48,0.7997867252933765,0.8,0.5,1.0918221419412606,0.31080600682571724,0.5918221419412606,0.3969280778339817,1.399999999999321
Central African Republic,Rice,36,1.414825530344836,1.3590937776226848,1.2562040946485236,1.6387053521443262,0.3675218372346907,0.38250125749580266,0.7000000001714862,2.1186915971829197
Central African Republic,Sesame Seed,42,0.6482343223223737,0.5348525957789327,0.2999999999986053,0.9000000000060759,0.4332548315769814,0.6000000000074706,0.09999999999699294,1.4000000000002106
Chad,Bambara groundnut,120,0.7826972569648509,0.75,0.5,0.97475,0.3171258326236409,0.47475,0.18,1.667857142857363
Chad,Cassava,173,8.276209841346756,8,4.5,11.49981308411215,4.734304715157716,6.99981308411215,0.4500625,25.914634146341463
Chad,Cowpea,322,0.5568514419162839,0.5202209554343701,0.42614807874762806,0.6459234493354844,0.22370726250649084,0.21977537058785634,0.075,1.4239587715607909
Chad,Fonio,31,0.44547552580498134,0.4298696167522718,0.39441860465116285,0.47460434302539567,0.11725654056340017,0.08018573837423282,0.302158273381295,1
Chad,Groundnuts (In Shell),434,0.9268498080861031,0.91,0.6857252813111033,1.1196311654299398,0.36523074934650057,0.43390588411883646,0.022,3.4
Chad,Maize,425,0.8814572040827121,0.8050049828368951,0.6174,0.993069306930693,0.4410543448117137,0.375669306930693,0.08793503480278422,2.7
Chad,Millet,560,0.5105854635345276,0.522198854909323,0.3796667861593349,0.6501153936512762,0.19439940013435808,0.27044860749194133,0.02512158201552385,1.132
Chad,Rice,349,1.5467820680527014,1.2775678949381617,0.9,1.90625,0.9921603700219452,1.00625,0.03154289834174477,6
Chad,Sesame Seed,394,0.38204496448170655,0.3499999999999999,0.27,0.49375,0.18492188580908617,0.22375,0.0410958904109589,2.5
Chad,Sorghum,825,0.7148224581043379,0.7,0.5489736070381231,0.8373334532055392,0.29537288357644037,0.28835984616741606,0.01376146788990825,2.517
Chad,Sweet Potatoes,86,7.562822525646743,6.5,5,8.41725,3.7466256122634327,3.4172499999999992,3.24,19.522088353413658
Chad,Taro,46,3.2150355905897325,2.3935,1.4689312500000002,5.999999999999999,2.040061999199873,4.531068749999999,0.7999999999999999,6.33
Chad,Wheat,28,1.6988457857498727,1.75,1.3900995724242957,2,0.4881837917834183,0.6099004275757043,0.743321718931475,2.64
DRC,Banana,80,8.168565535442022,4.590000433988115,2.86173530551238,4.590001340312038,24.371529310641115,1.728266034799658,0.00350609212724543,209.77709081541423
DRC,Cassava,84,10.60000123303093,10.600000380634333,10.60000019660318,10.600001099978687,1.9711786591043295e-6,9.033755077325623e-7,10.599999858665184,10.60000975591134
DRC,Maize,80,1.0136912322356897,1.1400000274902355,1.1400000072341279,1.140000076076394,0.2959627653975768,6.884226610992528e-8,1.1400000001598e-4,1.1400005652502958
DRC,Rice,80,2.832019702429292,1.2800001190369468,1.2800000353719783,1.280000443608876,14.172772249047249,4.082368978419737e-7,1.28e-4,128
Ethiopia,Avocado,196,5.786217307750345,6.149092063790752,2.881000027694141,8.055203332513983,3.0204690908420733,5.174203304819843,0.10779046339825384,15.987077800552536
Ethiopia,Banana,386,6.536276618797426,6.155307121049809,4.219153485108331,8.65331961530725,2.9473609147731454,4.4341661301989195,0.11000019837727391,15.398967097787368
Ethiopia,Barley,760,1.2188133939379664,1.1555212819242235,0.9138771743200087,1.4533973121772208,0.4316187641172219,0.5395201378572121,0.22878942159456428,3.9121065375302666
Ethiopia,Beans (White),568,0.9492112351206097,0.9155200768405027,0.6846625766871166,1.184471011164212,0.41195687054287855,0.49980843447709544,0.02280084447572132,4.35243553008596
Ethiopia,Beet,99,10.131103704234464,11.154054054054054,8.102508505783934,12.49878803537146,3.0222006909431807,4.396279529587526,0.2633834346018548,15.342703533026114
Ethiopia,Cabbage,158,8.914237406256879,9.216859737696579,6.297379188444481,10.74902687956975,3.1256553379303145,4.4516476911252685,0.3709205020920502,19.764044943820227
Ethiopia,Carrots,6,7.959469294967156,8.920333611645551,5.7454373259225715,10.45118458764793,4.5013749027260594,4.705747261725358,0.7997835497835497,13.467758186397983
Ethiopia,Chick Peas,385,1.0091461409006528,0.9761678704951992,0.7015740740740741,1.2807324412939465,0.4720159263879245,0.5791583672198723,0.12236024844720496,2.984442961137048
Ethiopia,Chili Pepper,183,1.8071859975036588,1.4252564102564105,1.103445345725358,1.8293448343654775,1.5572220670877028,0.7258994886401196,0.3000075734625871,13.098130841121495
Ethiopia,Coffee,423,0.5859352437726988,0.589998909746863,0.4301552003883563,0.7358868028542898,0.2416088044064414,0.30573160246593345,0.05789473684210527,2.598066511987626
Ethiopia,Ethiopian Cabbage,227,9.16091355679983,9.63953722334004,8.113255364092627,10.096924190019058,2.6513980389133054,1.983668825926431,0.4500075754445408,22.04478398314015
Ethiopia,Fava Bean,728,1.284228819740586,1.1946716416823602,0.9609255063162517,1.4857045650248217,1.148903863202093,0.52477905870857,0.0817155266015201,29.92194174768901
Ethiopia,Fenugreek,269,0.6154301192877328,0.5954710676888076,0.3718446601941748,0.8121527283088759,0.3080570898921305,0.4403080681147011,0.02909090909090909,1.5748108996599393
Ethiopia,Field Peas,612,0.9729212264344762,0.9182548245567258,0.6977908049397411,1.1790231168424947,0.37440140887905154,0.4812323119027536,0.09956896551724136,2.4923442387655257
Ethiopia,Garlic,181,11.66705687441838,13.064572864321608,8.750614548531452,14.653409090909092,3.910500009399083,5.90279454237764,0.1908781484002723,19.93889331210191
Ethiopia,Green Peppers,222,10.388295737937357,8.584788714413381,6.368876854084549,9.873462323142977,33.52859902091416,3.504585469058428,0.30000821085475,506.1507462686568
Ethiopia,Groundnuts (In Shell),108,0.9929840583116041,0.9128264552725815,0.654591096486211,1.2451952114871632,0.4591983679265364,0.5906041150009521,0.08560842387646618,2.972802386769801
Ethiopia,Hops,383,1.7773212271487804,1.27,0.800621028997277,1.940985141874269,2.2710065505358483,1.140364112876992,0.03226550570193963,22.718401122019635
Ethiopia,Lemon,78,7.539482668195687,5.921374865735771,2.938603149427892,9.940999840603919,6.4250160513520544,7.002396691176027,0.2,32.8
Ethiopia,Lentils,320,0.748340850598537,0.6809008199042051,0.502076715923215,0.9340611353711792,0.3479717904457591,0.4319844194479642,0.09844094922737306,1.9033873573732203
Ethiopia,Linseed,482,0.5556854121106392,0.49246849994479314,0.3357682159841178,0.7095394372378607,0.29219039503270416,0.3737712212537429,0.04238469523950763,1.5700639870849793
Ethiopia,Maize,982,2.0145237639526887,1.9337115285532391,1.5097562898909023,2.4207553820335983,0.7409263341004864,0.910999092142696,0.10956521739130434,5.655808014883497
Ethiopia,Mango,239,7.824375019537112,8.259034080554036,5.3012102874432685,10.570222113064629,3.604786256784727,5.2690118256213605,0.08881162605631134,15.811728559978626
Ethiopia,Millet,383,1.244105081760245,1.1396894816377068,0.9298746967916607,1.50916575177,0.4469161131099997,0.5792910549783392,0.2069371196754564,2.8016001905061705
Ethiopia,Mung bean,6,0.911373750989308,0.9623994732962489,0.8105310707832555,1.0416495561792791,0.15999722924018628,0.23111848539602364,0.6661327833335373,1.049336255590599
Ethiopia,Neug,351,0.5433179576071832,0.4952881777120184,0.35470068224852247,0.6593468511994214,0.24897379556738986,0.3046461689508989,0.08188705234159781,1.564089495123559
Ethiopia,Oats,189,1.0878193375175145,1.077390597884358,0.8683410442828816,1.3150684931506849,0.3973710224086536,0.44672744886780325,0.0473250670727286,2.5118959872973554
Ethiopia,Onions,182,11.548943624957953,12.27264653536898,9.3489891145765,13.379166666666666,5.34635653133906,4.030177552090166,0.5050827423167847,66.23742643231773
Ethiopia,Orange,199,11.775640123120327,9.537323575535808,4.802019679556223,17.371106727374706,8.197516123249008,12.569087047818481,0.24009756097560975,33.19815750371471
Ethiopia,Papaya,275,17.5351338996591,16.739999999999995,8.03142129205446,23.767914206750525,11.472869786596496,15.736492914696065,0.5955555555555556,55.47263714474553
Ethiopia,Pineapple,1,2.949785407725322,2.949785407725322,2.949785407725322,2.949785407725322,NA,0,2.949785407725322,2.949785407725322
Ethiopia,Potato,317,10.618226333154904,9.93100179933602,8.171257322085845,11.68182231780958,4.395623406575437,3.510564995723735,0.24500091279741984,26.738374767402888
Ethiopia,Rape,225,0.9992153158133175,0.8985468389725991,0.5701837985023825,1.31853350602376,0.5820888570523388,0.7483497075213774,0.03012987012987012,2.711012085296999
Ethiopia,Rice,22,1.6562432127702458,1.4723742389241867,1.0015625,2.1864498048145737,0.7659348029903514,1.1848873048145738,0.8150356584417071,3.1486402464210075
Ethiopia,Sesame Seed,223,0.6940330796563818,0.6665047040192864,0.5254809694056906,0.8281767758504679,0.29429549806329836,0.30269580644477734,0.01259114755961287,3.1578947368421053
Ethiopia,Sorghum,848,1.5221925936871152,1.4671902337959906,1.160389588574959,1.8387317377558132,0.5595767115012704,0.6783421491808541,0.1537111265103685,3.598961303692572
Ethiopia,Soybean,32,0.8772076864050942,0.7093665434369076,0.5251304827676284,1.0348024376700595,0.5006952412554837,0.5096719549024311,0.2,2.279001618859716
Ethiopia,Sugarcane,308,36.793677540277415,36.02437655475836,9.949223253296985,49.42073656568232,26.3163396391897,39.47151331238533,0.06637168141592921,149.0105887130433
Ethiopia,Sunflower Seed,39,1.0647218747783664,1.0316687124491246,0.7379329250129869,1.2807468842817369,0.45526476181500636,0.54281395926875,0.3843482801383722,2.6898532002348796
Ethiopia,Sweet Potatoes,332,12.410851914445704,9.999989386057266,9.110267263861918,11.470892928245707,11.668982496060302,2.3606256643837895,0.588000106472886,119.87012375753008
Ethiopia,Taro,128,10.74362478678668,8.014683109930479,7.878674948240166,9.14183855875255,6.874269859173372,1.2631636105123842,1.8999964345986544,34.086520022560634
